,name,best_loss_test,best_acc_test,best_loss_val,best_acc_val,best_acc_epochs,best_loss_epochs
0,income_group,0.24300925115092073,0.29703763010408324,0.23926800131511458,0.3450760608486789,10,0
1,married,0.12576049609218626,0.7117694155324259,0.12322742715656901,0.7245796637309848,3,2
2,high.educ_group,0.05147737574825485,0.8742994395516414,0.045880946089879714,0.8839071257005604,4,2
3,race.ethnicity,0.1250947168867907,0.7245796637309848,0.11513097196507206,0.7477982385908727,8,2
4,female,0.02987030737871547,0.9159327461969575,0.03092634324744952,0.9167333867093675,12,12
5,BMI_norm,0.22563490245321258,3.967025573583867,0.1879986288835756,3.305318864466573,0,6
6,age_norm,0.921705137547538,51.55777121697358,0.9229789104721277,51.62904073258607,0,17
7,vol_norm,0.03545638634931383,0.03557702118726231,0.04036229166438619,0.04049962382014987,0,16
8,weight_norm,0.1796137349332591,97.69341097878302,0.1839282705461244,100.04016338070457,0,9
9,height_norm,0.5485768497610588,5.452783320406325,0.5235852256023569,5.204373264236389,0,3
10,nihtbx_fluidcomp_uncorrected_norm,0.9962456293159527,0.7472459901514962,0.9929868699647217,0.7448017496028072,0,10
11,nihtbx_cryst_uncorrected_norm,1.0266627364391514,0.6319094337970377,1.033549593581115,0.6361488604946457,0,5
12,nihtbx_pattern_uncorrected_norm,0.9690876724817354,0.8721393130129104,0.9693242875550441,0.8723525695556446,0,10
13,nihtbx_picture_uncorrected_norm,0.92263175774995,0.8464025126351081,0.9573367678517815,0.8782405807458467,0,2
14,nihtbx_list_uncorrected_norm,1.0465010680419335,0.8286636144853383,1.0086147042634108,0.798663686808822,0,6
15,nihtbx_flanker_uncorrected_norm,1.0526694793334668,0.8661528832440952,1.0198790868632406,0.8391724121484688,0,3
16,nihtbx_picvocab_uncorrected_norm,1.1145552183934648,0.7201916806883006,1.0444692668197058,0.6749039368213321,0,5
17,nihtbx_cardsort_uncorrected_norm,0.936736303104984,0.805149735022393,0.9748256613102982,0.8378885725768115,0,9
18,nihtbx_totalcomp_uncorrected_norm,0.9985931127714672,0.6179773897242794,1.0044684184847879,0.6216127198633907,0,10
19,nihtbx_reading_uncorrected_norm,0.9637095418522318,0.708242179681245,0.996140662530024,0.732076286028823,0,4
