,name,best_loss_test,best_acc_test,best_loss_val,best_acc_val,best_acc_epochs,best_loss_epochs
0,female,0.042191355012721116,0.8478783026421137,0.040696012009803155,0.8694955964771818,14,14
1,income_group,0.22994188808077712,0.32265812650120096,0.224005644945644,0.35708566853482787,17,17
2,married,0.11546925528704213,0.7229783827061649,0.1146476751713871,0.7253803042433947,17,17
3,race.ethnicity,0.1117144692316353,0.6749399519615693,0.10829543761962696,0.6989591673338671,17,17
4,high.educ_group,0.04909692829947552,0.8742994395516414,0.04457910811070732,0.8847077662129704,8,17
5,BMI_norm,0.2055483986798814,3.613871175065052,0.17914490283633155,3.149655857498499,0,17
6,age_norm,0.7795305580401821,43.60489641713371,0.778180014714897,43.52935786128903,0,13
7,vol_norm,0.0963470177997867,0.09667485575374361,0.0960778327251645,0.09640475441876939,0,2
8,weight_norm,0.13200114534987364,71.79655599479584,0.1413444842788293,76.87843399719776,0,16
9,height_norm,0.5890880184616443,5.855462494995996,0.5699292344031475,5.665024988740993,0,3
10,nihtbx_fluidcomp_uncorrected_norm,1.002618012378653,0.752025888288756,0.9981015085505904,0.7486380217455214,0,0
11,nihtbx_cryst_uncorrected_norm,1.0269937629791333,0.6321136010370797,1.0287871899081766,0.6332175115092074,0,10
12,nihtbx_pattern_uncorrected_norm,0.9884635247260308,0.889576993626151,0.9797518679005705,0.8817369325147618,0,13
13,nihtbx_picture_uncorrected_norm,0.9354350668034428,0.8581481396054343,0.9701044038355685,0.8899530757418435,0,13
14,nihtbx_list_uncorrected_norm,1.0604904822295336,0.8397411288405725,1.0087027629916434,0.798732980525045,0,10
15,nihtbx_flanker_uncorrected_norm,1.0516354489841873,0.8653013230897217,1.0270573880979783,0.8450785042096177,0,4
16,nihtbx_picvocab_uncorrected_norm,1.1349398855021517,0.7333630087663882,1.0608101715747598,0.6854628722509257,0,13
17,nihtbx_cardsort_uncorrected_norm,0.932682767307596,0.8016657955270466,0.9831563492981885,0.8450490861439152,0,2
18,nihtbx_totalcomp_uncorrected_norm,1.0093862199134307,0.6246560725142614,1.0060721428705464,0.622605506280024,0,4
19,nihtbx_reading_uncorrected_norm,0.970423799977482,0.7131764004953963,1.001741823146017,0.7361923229990243,0,4
